"customer_id","basket_id"
52,"B-5023"
276,"B-5004"
480,"B-5000"
597,"B-5013"
694,"B-4995"
718,"B-5007"
787,"B-5003"
808,"B-4999"
882,"B-4991"
966,"B-5028"
1016,"B-5024"
1065,"B-5018"
1228,"B-5029"
1374,"B-4989"
1483,"B-5009"
1535,"B-5016"
1564,"B-5026"
1622,"B-5022"
1660,"B-5017"
1945,"B-5015"
2115,"B-5011"
2251,"B-5014"
2635,"B-4994"
2674,"B-5010"
2729,"B-4993"
2839,"B-4996"
2989,"B-5001"
3012,"B-5006"
3055,"B-5002"
3124,"B-4990"
3203,"B-5019"
3214,"B-5020"
3224,"B-5027"
3279,"B-5021"
3328,"B-5005"
3490,"B-4992"
3499,"B-5012"
3587,"B-5025"
568,"B-5038"
644,"B-5036"
1027,"B-5035"
1224,"B-5034"
1871,"B-5030"
1980,"B-5037"
2048,"B-5032"
3575,"B-5031"
3611,"B-5033"
36,"B-5049"
202,"B-5042"
304,"B-5045"
1090,"B-5048"
1348,"B-5040"
1492,"B-5044"
1631,"B-5047"
1646,"B-5046"
2830,"B-5039"
2911,"B-5043"
3076,"B-5041"
138,"B-5065"
307,"B-5079"
491,"B-5078"
503,"B-5069"
556,"B-5080"
664,"B-5058"
779,"B-5088"
800,"B-5057"
876,"B-5070"
941,"B-5071"
1046,"B-5068"
1085,"B-5087"
1307,"B-5066"
1370,"B-5083"
1409,"B-5056"
1613,"B-5059"
1745,"B-5086"
1849,"B-5055"
1864,"B-5075"
1874,"B-5060"
1997,"B-5050"
2085,"B-5062"
2120,"B-5051"
2164,"B-5081"
2173,"B-5072"
2377,"B-5076"
2383,"B-5064"
2446,"B-5074"
2618,"B-5067"
2883,"B-5073"
2885,"B-5077"
2942,"B-5085"
3081,"B-5084"
3202,"B-5053"
3249,"B-5054"
3295,"B-5082"
3363,"B-5089"
3371,"B-5063"
3420,"B-5061"
3578,"B-5052"
65,"B-5138"
70,"B-5112"
100,"B-5133"
125,"B-5118"
206,"B-5099"
248,"B-5109"
282,"B-5148"
378,"B-5120"
551,"B-5128"
560,"B-5108"
651,"B-5093"
655,"B-5139"
684,"B-5123"
692,"B-5144"
853,"B-5103"
941,"B-5110"
1008,"B-5143"
1015,"B-5096"
1034,"B-5145"
1105,"B-5114"
1387,"B-5092"
1455,"B-5125"
1486,"B-5146"
1615,"B-5122"
1830,"B-5101"
1915,"B-5111"
1939,"B-5104"
1995,"B-5137"
2000,"B-5115"
2108,"B-5113"
2114,"B-5100"
2172,"B-5116"
2254,"B-5102"
2309,"B-5095"
2340,"B-5140"
2408,"B-5117"
2528,"B-5134"
2561,"B-5142"
2627,"B-5141"
2657,"B-5097"
2713,"B-5105"
2884,"B-5136"
2888,"B-5119"
2934,"B-5121"
3142,"B-5135"
3181,"B-5147"
3200,"B-5126"
3226,"B-5124"
3274,"B-5131"
3354,"B-5106"
3368,"B-5090"
3386,"B-5129"
3439,"B-5127"
3522,"B-5098"
3571,"B-5132"
3586,"B-5107"
3602,"B-5091"
3617,"B-5094"
3622,"B-5130"
37,"B-5177"
82,"B-5186"
112,"B-5215"
187,"B-5185"
412,"B-5167"
432,"B-5199"
492,"B-5176"
547,"B-5168"
578,"B-5174"
600,"B-5173"
657,"B-5184"
723,"B-5163"
731,"B-5164"
768,"B-5193"
814,"B-5192"
821,"B-5206"
840,"B-5160"
887,"B-5175"
898,"B-5179"
928,"B-5178"
939,"B-5189"
941,"B-5165"
992,"B-5158"
1097,"B-5169"
1276,"B-5152"
1314,"B-5191"
1330,"B-5209"
1347,"B-5161"
1363,"B-5203"
1485,"B-5150"
1689,"B-5205"
1723,"B-5166"
1825,"B-5155"
1843,"B-5170"
1918,"B-5217"
1924,"B-5220"
1942,"B-5157"
2030,"B-5202"
2035,"B-5156"
2129,"B-5221"
2168,"B-5218"
2184,"B-5216"
2186,"B-5188"
2187,"B-5181"
2188,"B-5172"
2189,"B-5154"
2212,"B-5162"
2366,"B-5171"
2367,"B-5194"
2379,"B-5197"
2398,"B-5200"
2406,"B-5196"
2457,"B-5187"
2519,"B-5214"
2534,"B-5153"
2536,"B-5207"
2558,"B-5210"
2653,"B-5180"
2692,"B-5195"
2866,"B-5208"
2918,"B-5213"
3050,"B-5201"
3106,"B-5182"
3110,"B-5211"
3126,"B-5212"
3155,"B-5151"
3192,"B-5183"
3330,"B-5204"
3338,"B-5190"
3531,"B-5219"
3544,"B-5149"
3611,"B-5198"
3626,"B-5159"
16,"B-5266"
39,"B-5222"
143,"B-5223"
311,"B-5267"
329,"B-5224"
330,"B-5240"
370,"B-5251"
461,"B-5264"
755,"B-5258"
790,"B-5230"
822,"B-5250"
843,"B-5256"
880,"B-5262"
1013,"B-5246"
1059,"B-5248"
1086,"B-5269"
1275,"B-5231"
1405,"B-5252"
1484,"B-5229"
1485,"B-5268"
1594,"B-5259"
1680,"B-5234"
1931,"B-5245"
1956,"B-5244"
2103,"B-5247"
2163,"B-5253"
2180,"B-5260"
2190,"B-5226"
2196,"B-5254"
2283,"B-5225"
2346,"B-5235"
2385,"B-5236"
2496,"B-5241"
2822,"B-5238"
2837,"B-5237"
2983,"B-5243"
3095,"B-5261"
3109,"B-5228"
3124,"B-5242"
3134,"B-5233"
3137,"B-5239"
3209,"B-5227"
3262,"B-5249"
3340,"B-5257"
3466,"B-5263"
3521,"B-5232"
3530,"B-5255"
3579,"B-5265"
328,"B-5281"
359,"B-5284"
471,"B-5293"
515,"B-5297"
537,"B-5275"
653,"B-5280"
808,"B-5295"
923,"B-5290"
1163,"B-5270"
1333,"B-5274"
1533,"B-5299"
1571,"B-5278"
1655,"B-5298"
1685,"B-5292"
1947,"B-5273"
2015,"B-5283"
2084,"B-5291"
2113,"B-5279"
2115,"B-5272"
2182,"B-5285"
2282,"B-5277"
2366,"B-5294"
2387,"B-5289"
2468,"B-5288"
2623,"B-5296"
2878,"B-5271"
3215,"B-5282"
3394,"B-5287"
3505,"B-5276"
3522,"B-5286"
243,"B-5315"
339,"B-5330"
369,"B-5313"
478,"B-5328"
581,"B-5301"
815,"B-5323"
838,"B-5302"
884,"B-5303"
912,"B-5310"
937,"B-5318"
1008,"B-5311"
1199,"B-5326"
1259,"B-5316"
1312,"B-5322"
1401,"B-5314"
1495,"B-5324"
1548,"B-5300"
1717,"B-5325"
1835,"B-5304"
1902,"B-5321"
2009,"B-5312"
2041,"B-5308"
2099,"B-5306"
2282,"B-5317"
2422,"B-5305"
2614,"B-5329"
2807,"B-5319"
3059,"B-5327"
3170,"B-5307"
3200,"B-5320"
3225,"B-5309"
3436,"B-5331"
188,"B-5335"
212,"B-5337"
382,"B-5346"
781,"B-5339"
997,"B-5338"
1024,"B-5343"
1152,"B-5349"
1157,"B-5350"
1323,"B-5334"
1429,"B-5333"
1430,"B-5340"
1583,"B-5355"
1744,"B-5336"
2498,"B-5341"
2567,"B-5354"
2605,"B-5342"
2635,"B-5344"
3075,"B-5352"
3108,"B-5353"
3120,"B-5348"
3274,"B-5347"
3343,"B-5332"
3363,"B-5345"
3579,"B-5351"
598,"B-5356"
1123,"B-5358"
1336,"B-5361"
2904,"B-5357"
3050,"B-5360"
3527,"B-5359"
352,"B-5366"
556,"B-5373"
1728,"B-5369"
1988,"B-5374"
2047,"B-5363"
2060,"B-5370"
2070,"B-5362"
2078,"B-5368"
2145,"B-5364"
2629,"B-5365"
2996,"B-5367"
3259,"B-5371"
3561,"B-5372"
1,"B-5466"
7,"B-5439"
56,"B-5419"
132,"B-5463"
171,"B-5421"
179,"B-5472"
192,"B-5399"
203,"B-5435"
207,"B-5423"
226,"B-5480"
250,"B-5478"
290,"B-5400"
296,"B-5473"
297,"B-5405"
316,"B-5446"
347,"B-5434"
404,"B-5487"
410,"B-5416"
417,"B-5465"
448,"B-5401"
462,"B-5482"
472,"B-5449"
490,"B-5386"
524,"B-5432"
560,"B-5378"
568,"B-5381"
587,"B-5428"
659,"B-5475"
673,"B-5484"
695,"B-5394"
787,"B-5406"
841,"B-5474"
877,"B-5426"
893,"B-5445"
898,"B-5391"
988,"B-5470"
1010,"B-5479"
1014,"B-5382"
1021,"B-5379"
1030,"B-5433"
1032,"B-5375"
1033,"B-5385"
1060,"B-5413"
1099,"B-5397"
1171,"B-5408"
1193,"B-5392"
1200,"B-5455"
1341,"B-5457"
1441,"B-5454"
1496,"B-5404"
1512,"B-5443"
1527,"B-5481"
1568,"B-5410"
1660,"B-5376"
1665,"B-5377"
1693,"B-5460"
1713,"B-5429"
1722,"B-5441"
1737,"B-5462"
1743,"B-5396"
1759,"B-5430"
1764,"B-5448"
1768,"B-5459"
1799,"B-5389"
1838,"B-5486"
1917,"B-5409"
1943,"B-5453"
1952,"B-5424"
1989,"B-5467"
1996,"B-5471"
2078,"B-5412"
2137,"B-5395"
2178,"B-5456"
2188,"B-5422"
2217,"B-5436"
2225,"B-5427"
2251,"B-5452"
2263,"B-5411"
2420,"B-5461"
2461,"B-5425"
2483,"B-5485"
2519,"B-5417"
2521,"B-5477"
2549,"B-5476"
2571,"B-5390"
2611,"B-5418"
2655,"B-5442"
2674,"B-5398"
2719,"B-5420"
2758,"B-5383"
2766,"B-5440"
2776,"B-5384"
2910,"B-5387"
2925,"B-5468"
3023,"B-5380"
3099,"B-5431"
3128,"B-5437"
3129,"B-5393"
3151,"B-5414"
3158,"B-5450"
3172,"B-5458"
3199,"B-5447"
3263,"B-5403"
3284,"B-5438"
3323,"B-5407"
3379,"B-5402"
3431,"B-5483"
3473,"B-5464"
3480,"B-5415"
3497,"B-5469"
3498,"B-5444"
3567,"B-5451"
3612,"B-5388"
71,"B-5511"
105,"B-5493"
374,"B-5532"
482,"B-5499"
602,"B-5519"
638,"B-5514"
767,"B-5497"
858,"B-5512"
1133,"B-5488"
1140,"B-5534"
1204,"B-5527"
1284,"B-5508"
1334,"B-5501"
1345,"B-5495"
1350,"B-5510"
1437,"B-5520"
1485,"B-5516"
1629,"B-5515"
1679,"B-5530"
1803,"B-5489"
1976,"B-5492"
1979,"B-5507"
2221,"B-5529"
2235,"B-5524"
2246,"B-5523"
2293,"B-5503"
2304,"B-5528"
2307,"B-5517"
2362,"B-5504"
2454,"B-5494"
2465,"B-5506"
2677,"B-5500"
2682,"B-5521"
2692,"B-5490"
2718,"B-5518"
2747,"B-5502"
2812,"B-5491"
3015,"B-5525"
3022,"B-5513"
3054,"B-5498"
3238,"B-5526"
3259,"B-5496"
3409,"B-5505"
3420,"B-5531"
3486,"B-5533"
3567,"B-5509"
3581,"B-5522"
5,"B-5654"
95,"B-5626"
147,"B-5562"
168,"B-5612"
193,"B-5615"
226,"B-5567"
241,"B-5552"
253,"B-5645"
265,"B-5613"
272,"B-5655"
406,"B-5636"
413,"B-5583"
419,"B-5602"
429,"B-5587"
473,"B-5610"
523,"B-5538"
544,"B-5652"
641,"B-5571"
649,"B-5560"
668,"B-5599"
676,"B-5649"
718,"B-5581"
736,"B-5621"
759,"B-5539"
808,"B-5556"
897,"B-5601"
940,"B-5570"
961,"B-5631"
976,"B-5647"
1000,"B-5540"
1069,"B-5595"
1095,"B-5578"
1098,"B-5605"
1136,"B-5598"
1184,"B-5629"
1191,"B-5637"
1221,"B-5616"
1228,"B-5594"
1253,"B-5535"
1262,"B-5614"
1292,"B-5544"
1304,"B-5627"
1345,"B-5569"
1389,"B-5646"
1391,"B-5609"
1406,"B-5565"
1423,"B-5607"
1424,"B-5537"
1534,"B-5563"
1535,"B-5604"
1544,"B-5618"
1560,"B-5542"
1562,"B-5547"
1565,"B-5549"
1583,"B-5579"
1595,"B-5593"
1597,"B-5566"
1602,"B-5630"
1636,"B-5590"
1717,"B-5597"
1732,"B-5546"
1758,"B-5640"
1766,"B-5641"
1769,"B-5572"
1821,"B-5582"
1831,"B-5575"
1846,"B-5584"
1949,"B-5545"
1990,"B-5554"
2095,"B-5632"
2133,"B-5568"
2143,"B-5622"
2148,"B-5559"
2180,"B-5541"
2191,"B-5561"
2228,"B-5586"
2231,"B-5564"
2253,"B-5644"
2308,"B-5653"
2323,"B-5591"
2341,"B-5557"
2385,"B-5596"
2410,"B-5635"
2471,"B-5624"
2491,"B-5553"
2547,"B-5603"
2573,"B-5585"
2577,"B-5577"
2584,"B-5589"
2618,"B-5580"
2621,"B-5548"
2634,"B-5543"
2638,"B-5642"
2671,"B-5625"
2676,"B-5558"
2742,"B-5611"
2832,"B-5608"
2837,"B-5573"
2968,"B-5639"
3025,"B-5634"
3093,"B-5600"
3149,"B-5633"
3172,"B-5651"
3179,"B-5643"
3184,"B-5619"
3189,"B-5628"
3246,"B-5592"
3248,"B-5576"
3343,"B-5606"
3389,"B-5617"
3403,"B-5623"
3409,"B-5588"
3446,"B-5551"
3497,"B-5638"
3503,"B-5620"
3504,"B-5550"
3505,"B-5574"
3518,"B-5648"
3535,"B-5536"
3574,"B-5555"
3620,"B-5650"
107,"B-5682"
291,"B-5674"
304,"B-5684"
316,"B-5657"
561,"B-5681"
937,"B-5663"
1313,"B-5660"
1370,"B-5668"
1431,"B-5669"
1652,"B-5666"
1847,"B-5679"
1889,"B-5676"
2080,"B-5665"
2224,"B-5680"
2309,"B-5685"
2417,"B-5659"
2421,"B-5670"
2448,"B-5683"
2470,"B-5672"
2506,"B-5675"
2541,"B-5673"
2552,"B-5667"
2708,"B-5658"
2770,"B-5662"
2966,"B-5661"
3197,"B-5664"
3313,"B-5678"
3418,"B-5677"
3496,"B-5656"
3515,"B-5671"
7,"B-5728"
27,"B-5708"
35,"B-5706"
51,"B-5716"
141,"B-5738"
192,"B-5691"
247,"B-5697"
250,"B-5710"
404,"B-5729"
561,"B-5740"
584,"B-5695"
754,"B-5732"
786,"B-5700"
889,"B-5725"
897,"B-5717"
952,"B-5718"
953,"B-5699"
1093,"B-5745"
1190,"B-5742"
1235,"B-5702"
1277,"B-5741"
1426,"B-5705"
1550,"B-5690"
1555,"B-5703"
1577,"B-5704"
1609,"B-5724"
1825,"B-5696"
1832,"B-5731"
1868,"B-5689"
1906,"B-5687"
1925,"B-5686"
2047,"B-5698"
2063,"B-5694"
2074,"B-5727"
2214,"B-5747"
2225,"B-5688"
2229,"B-5733"
2236,"B-5719"
2247,"B-5692"
2263,"B-5720"
2287,"B-5707"
2351,"B-5730"
2364,"B-5714"
2404,"B-5735"
2588,"B-5737"
2639,"B-5736"
2743,"B-5721"
2847,"B-5726"
2849,"B-5723"
2851,"B-5713"
2905,"B-5693"
2906,"B-5722"
2926,"B-5715"
2931,"B-5739"
3112,"B-5701"
3244,"B-5709"
3352,"B-5746"
3368,"B-5734"
3424,"B-5743"
3490,"B-5712"
3496,"B-5748"
3502,"B-5711"
3536,"B-5744"
78,"B-5765"
227,"B-5785"
285,"B-5751"
364,"B-5775"
505,"B-5752"
731,"B-5750"
755,"B-5755"
872,"B-5777"
1272,"B-5764"
1472,"B-5753"
1558,"B-5749"
1694,"B-5766"
1748,"B-5759"
1793,"B-5773"
1804,"B-5754"
1806,"B-5779"
1839,"B-5774"
2014,"B-5778"
2053,"B-5767"
2067,"B-5782"
2078,"B-5780"
2079,"B-5768"
2224,"B-5771"
2258,"B-5776"
2297,"B-5756"
2351,"B-5784"
2418,"B-5763"
2515,"B-5781"
2696,"B-5783"
2728,"B-5762"
2739,"B-5769"
2758,"B-5760"
2762,"B-5757"
2799,"B-5761"
3051,"B-5772"
3110,"B-5770"
3558,"B-5758"
59,"B-5787"
154,"B-5807"
169,"B-5790"
239,"B-5827"
314,"B-5816"
444,"B-5789"
572,"B-5830"
630,"B-5809"
648,"B-5831"
657,"B-5829"
664,"B-5815"
669,"B-5797"
748,"B-5833"
782,"B-5818"
828,"B-5819"
918,"B-5801"
1043,"B-5803"
1169,"B-5805"
1197,"B-5800"
1302,"B-5794"
1477,"B-5792"
1672,"B-5832"
1853,"B-5788"
1945,"B-5795"
2001,"B-5826"
2098,"B-5825"
2168,"B-5823"
2269,"B-5814"
2281,"B-5820"
2311,"B-5824"
2336,"B-5791"
2338,"B-5804"
2366,"B-5798"
2392,"B-5806"
2411,"B-5793"
2414,"B-5828"
2559,"B-5812"
2645,"B-5835"
2651,"B-5834"
2652,"B-5786"
2699,"B-5799"
2874,"B-5821"
2907,"B-5808"
2908,"B-5817"
3058,"B-5813"
3293,"B-5811"
3327,"B-5802"
3331,"B-5796"
3481,"B-5810"
3491,"B-5822"
31,"B-5842"
127,"B-5870"
135,"B-5878"
182,"B-5850"
241,"B-5849"
318,"B-5873"
384,"B-5840"
497,"B-5881"
585,"B-5857"
624,"B-5858"
710,"B-5876"
755,"B-5856"
983,"B-5838"
1045,"B-5859"
1049,"B-5852"
1090,"B-5851"
1155,"B-5855"
1288,"B-5866"
1306,"B-5875"
1348,"B-5884"
1365,"B-5885"
1537,"B-5890"
1564,"B-5863"
1621,"B-5841"
1803,"B-5889"
1886,"B-5865"
1888,"B-5880"
1943,"B-5848"
2028,"B-5874"
2131,"B-5867"
2187,"B-5839"
2300,"B-5836"
2375,"B-5893"
2622,"B-5883"
2664,"B-5882"
2671,"B-5868"
2675,"B-5879"
2826,"B-5847"
2934,"B-5891"
2967,"B-5892"
2990,"B-5844"
3025,"B-5894"
3041,"B-5896"
3063,"B-5862"
3112,"B-5887"
3200,"B-5895"
3277,"B-5854"
3296,"B-5888"
3306,"B-5846"
3324,"B-5853"
3403,"B-5872"
3463,"B-5861"
3496,"B-5843"
3499,"B-5886"
3507,"B-5860"
3515,"B-5864"
3569,"B-5837"
3575,"B-5869"
3578,"B-5871"
3597,"B-5845"
3626,"B-5877"
53,"B-5910"
174,"B-5921"
265,"B-5928"
389,"B-5943"
415,"B-5950"
424,"B-5946"
440,"B-5900"
442,"B-5935"
603,"B-5923"
605,"B-5926"
617,"B-5916"
621,"B-5918"
626,"B-5944"
693,"B-5897"
859,"B-5911"
1007,"B-5912"
1034,"B-5949"
1036,"B-5917"
1038,"B-5929"
1096,"B-5930"
1157,"B-5914"
1227,"B-5936"
1231,"B-5945"
1296,"B-5920"
1349,"B-5899"
1382,"B-5905"
1536,"B-5904"
1576,"B-5927"
1608,"B-5913"
1637,"B-5951"
1655,"B-5901"
1703,"B-5931"
1735,"B-5909"
1821,"B-5903"
1974,"B-5932"
1987,"B-5941"
2019,"B-5947"
2074,"B-5938"
2228,"B-5902"
2341,"B-5940"
2456,"B-5952"
2522,"B-5922"
2528,"B-5925"
2689,"B-5934"
3010,"B-5948"
3188,"B-5953"
3248,"B-5919"
3302,"B-5933"
3313,"B-5898"
3325,"B-5915"
3337,"B-5942"
3342,"B-5906"
3421,"B-5908"
3444,"B-5939"
3520,"B-5924"
3590,"B-5907"
3626,"B-5937"
220,"B-5959"
249,"B-5960"
303,"B-5958"
338,"B-5956"
384,"B-5972"
459,"B-5961"
476,"B-5990"
481,"B-5967"
597,"B-5989"
637,"B-5957"
664,"B-5991"
749,"B-5965"
792,"B-5971"
855,"B-5978"
965,"B-5962"
1052,"B-5986"
1114,"B-5969"
1199,"B-5983"
1217,"B-5974"
1308,"B-5980"
1571,"B-5979"
1678,"B-5982"
1849,"B-5985"
1941,"B-5955"
1986,"B-5981"
2022,"B-5987"
2058,"B-5966"
2137,"B-5993"
2398,"B-5970"
2468,"B-5994"
2550,"B-5954"
2683,"B-5964"
2781,"B-5973"
2850,"B-5992"
2854,"B-5963"
2855,"B-5977"
2938,"B-5976"
2996,"B-5968"
3095,"B-5988"
3192,"B-5984"
3563,"B-5975"
253,"B-6011"
340,"B-6000"
375,"B-6012"
471,"B-6022"
487,"B-6024"
537,"B-6009"
654,"B-5999"
671,"B-6027"
942,"B-5996"
1200,"B-6010"
1224,"B-6014"
1237,"B-6025"
1339,"B-6018"
1351,"B-6006"
1376,"B-6004"
1385,"B-6017"
1637,"B-6020"
1717,"B-6016"
1728,"B-5997"
2021,"B-6002"
2057,"B-6026"
2090,"B-6007"
2365,"B-6008"
2446,"B-6013"
2602,"B-5998"
2621,"B-6021"
2674,"B-6015"
2882,"B-6019"
3332,"B-6003"
3455,"B-6005"
3477,"B-5995"
3481,"B-6001"
3584,"B-6023"
40,"B-6057"
73,"B-6041"
126,"B-6038"
182,"B-6058"
330,"B-6056"
507,"B-6048"
508,"B-6034"
695,"B-6030"
830,"B-6035"
853,"B-6053"
976,"B-6055"
1253,"B-6047"
1294,"B-6062"
1582,"B-6028"
1602,"B-6061"
1655,"B-6046"
1756,"B-6036"
1780,"B-6031"
1814,"B-6044"
1815,"B-6029"
1870,"B-6037"
1972,"B-6049"
2100,"B-6054"
2150,"B-6045"
2191,"B-6059"
2375,"B-6042"
2596,"B-6032"
2650,"B-6050"
2898,"B-6060"
2921,"B-6051"
3025,"B-6033"
3027,"B-6040"
3290,"B-6039"
3451,"B-6052"
3457,"B-6043"
281,"B-6075"
319,"B-6074"
377,"B-6079"
646,"B-6082"
784,"B-6081"
850,"B-6077"
1448,"B-6066"
1517,"B-6065"
1647,"B-6083"
2009,"B-6069"
2125,"B-6068"
2448,"B-6078"
2471,"B-6063"
2473,"B-6073"
2498,"B-6067"
2629,"B-6072"
2648,"B-6076"
3089,"B-6080"
3282,"B-6071"
3311,"B-6070"
3576,"B-6064"
67,"B-6093"
311,"B-6096"
371,"B-6092"
388,"B-6089"
692,"B-6084"
948,"B-6101"
1063,"B-6095"
1134,"B-6087"
1836,"B-6098"
1878,"B-6100"
1887,"B-6097"
2006,"B-6088"
2136,"B-6094"
2449,"B-6099"
2524,"B-6085"
2883,"B-6091"
3075,"B-6086"
3547,"B-6090"
193,"B-6115"
201,"B-6114"
245,"B-6175"
268,"B-6145"
278,"B-6166"
292,"B-6136"
351,"B-6158"
407,"B-6161"
566,"B-6187"
567,"B-6180"
577,"B-6146"
634,"B-6129"
674,"B-6107"
675,"B-6143"
754,"B-6144"
755,"B-6174"
815,"B-6132"
821,"B-6182"
830,"B-6103"
844,"B-6130"
955,"B-6116"
1037,"B-6165"
1061,"B-6148"
1065,"B-6169"
1164,"B-6162"
1312,"B-6164"
1337,"B-6111"
1375,"B-6139"
1394,"B-6121"
1412,"B-6118"
1429,"B-6119"
1449,"B-6125"
1481,"B-6134"
1550,"B-6117"
1571,"B-6176"
1590,"B-6109"
1628,"B-6133"
1817,"B-6120"
1869,"B-6140"
1921,"B-6153"
1925,"B-6171"
1928,"B-6151"
1936,"B-6112"
1952,"B-6150"
1958,"B-6168"
1965,"B-6167"
2002,"B-6113"
2006,"B-6177"
2034,"B-6127"
2143,"B-6159"
2161,"B-6128"
2172,"B-6156"
2203,"B-6179"
2226,"B-6157"
2241,"B-6189"
2310,"B-6135"
2316,"B-6147"
2413,"B-6124"
2550,"B-6184"
2559,"B-6142"
2575,"B-6110"
2600,"B-6190"
2648,"B-6122"
2654,"B-6105"
2659,"B-6163"
2682,"B-6108"
2686,"B-6137"
2754,"B-6173"
2790,"B-6106"
2793,"B-6186"
2850,"B-6149"
2859,"B-6181"
2871,"B-6155"
2900,"B-6160"
2912,"B-6141"
2939,"B-6131"
2966,"B-6152"
3089,"B-6170"
3116,"B-6154"
3126,"B-6102"
3353,"B-6104"
3378,"B-6188"
3407,"B-6178"
3424,"B-6138"
3458,"B-6172"
3473,"B-6123"
3529,"B-6183"
3572,"B-6126"
3595,"B-6185"
353,"B-6193"
384,"B-6198"
650,"B-6205"
703,"B-6199"
1079,"B-6201"
1101,"B-6196"
1105,"B-6191"
1133,"B-6200"
1192,"B-6202"
1228,"B-6192"
1293,"B-6208"
1389,"B-6209"
1535,"B-6194"
1845,"B-6195"
1948,"B-6203"
2164,"B-6206"
2506,"B-6210"
2635,"B-6204"
2728,"B-6207"
3252,"B-6197"
129,"B-6240"
169,"B-6237"
180,"B-6245"
482,"B-6259"
610,"B-6219"
615,"B-6217"
636,"B-6218"
807,"B-6215"
859,"B-6248"
933,"B-6236"
1183,"B-6227"
1202,"B-6226"
1212,"B-6238"
1355,"B-6249"
1401,"B-6212"
1465,"B-6239"
1593,"B-6244"
1656,"B-6251"
1657,"B-6255"
1724,"B-6228"
1743,"B-6250"
1826,"B-6257"
1942,"B-6224"
1977,"B-6222"
2061,"B-6211"
2069,"B-6213"
2083,"B-6247"
2159,"B-6233"
2244,"B-6229"
2341,"B-6254"
2350,"B-6246"
2365,"B-6241"
2384,"B-6220"
2580,"B-6223"
2581,"B-6235"
2627,"B-6253"
2712,"B-6242"
2775,"B-6258"
2777,"B-6216"
2855,"B-6221"
2871,"B-6230"
2873,"B-6232"
3130,"B-6214"
3145,"B-6231"
3232,"B-6260"
3251,"B-6252"
3254,"B-6243"
3290,"B-6256"
3379,"B-6234"
3514,"B-6225"
258,"B-6267"
292,"B-6261"
513,"B-6294"
641,"B-6270"
768,"B-6278"
770,"B-6280"
783,"B-6273"
939,"B-6285"
961,"B-6289"
1053,"B-6292"
1170,"B-6286"
1298,"B-6281"
1507,"B-6279"
1553,"B-6275"
1651,"B-6295"
1660,"B-6269"
1684,"B-6264"
1711,"B-6276"
1811,"B-6262"
1878,"B-6284"
1998,"B-6265"
2081,"B-6290"
2194,"B-6282"
2208,"B-6297"
2231,"B-6272"
2391,"B-6287"
2512,"B-6283"
2522,"B-6263"
2957,"B-6271"
3083,"B-6293"
3135,"B-6291"
3174,"B-6277"
3193,"B-6266"
3274,"B-6268"
3278,"B-6296"
3475,"B-6298"
3490,"B-6288"
3539,"B-6274"
24,"B-6318"
104,"B-6325"
127,"B-6303"
133,"B-6317"
151,"B-6348"
231,"B-6350"
314,"B-6324"
404,"B-6344"
458,"B-6347"
464,"B-6308"
507,"B-6320"
582,"B-6314"
670,"B-6359"
732,"B-6354"
747,"B-6323"
771,"B-6309"
823,"B-6322"
1064,"B-6299"
1237,"B-6302"
1288,"B-6345"
1326,"B-6306"
1374,"B-6313"
1407,"B-6336"
1446,"B-6305"
1448,"B-6341"
1484,"B-6312"
1522,"B-6326"
1549,"B-6355"
1564,"B-6346"
1577,"B-6329"
1677,"B-6342"
1768,"B-6334"
1826,"B-6358"
1852,"B-6331"
1953,"B-6307"
1957,"B-6328"
1983,"B-6362"
2015,"B-6332"
2022,"B-6356"
2066,"B-6351"
2094,"B-6352"
2141,"B-6349"
2201,"B-6315"
2283,"B-6311"
2344,"B-6300"
2488,"B-6337"
2745,"B-6360"
2752,"B-6361"
2753,"B-6335"
2812,"B-6304"
2852,"B-6310"
2875,"B-6339"
2879,"B-6301"
2939,"B-6357"
3096,"B-6338"
3222,"B-6330"
3380,"B-6321"
3403,"B-6319"
3435,"B-6343"
3505,"B-6327"
3568,"B-6316"
3577,"B-6333"
3611,"B-6340"
3623,"B-6353"
71,"B-6396"
108,"B-6390"
122,"B-6416"
200,"B-6399"
233,"B-6386"
247,"B-6398"
314,"B-6392"
450,"B-6389"
492,"B-6412"
786,"B-6418"
846,"B-6387"
857,"B-6415"
873,"B-6414"
899,"B-6400"
1249,"B-6410"
1320,"B-6384"
1422,"B-6408"
1489,"B-6395"
1545,"B-6380"
1580,"B-6373"
1611,"B-6369"
1766,"B-6397"
1797,"B-6375"
1845,"B-6388"
1880,"B-6409"
1889,"B-6383"
1904,"B-6385"
1909,"B-6404"
1989,"B-6419"
2091,"B-6370"
2126,"B-6407"
2178,"B-6382"
2248,"B-6367"
2385,"B-6402"
2394,"B-6403"
2453,"B-6372"
2484,"B-6377"
2491,"B-6376"
2517,"B-6411"
2527,"B-6413"
2765,"B-6417"
2775,"B-6394"
2824,"B-6374"
2884,"B-6365"
2903,"B-6401"
2992,"B-6363"
3108,"B-6366"
3207,"B-6405"
3238,"B-6379"
3291,"B-6364"
3316,"B-6393"
3354,"B-6406"
3361,"B-6368"
3433,"B-6381"
3477,"B-6371"
3522,"B-6378"
3565,"B-6391"
4,"B-6421"
116,"B-6451"
239,"B-6426"
250,"B-6449"
432,"B-6428"
638,"B-6446"
674,"B-6431"
703,"B-6441"
755,"B-6443"
